12/05/2017 11:49,model=SM-G950F_device=dreamlte,32.10435593,35.20953251,709.993635,2, ,00:02:6f:b8:c4:1a,11,-84,CliClap,90:6c:ac:9f:f1:c5,2,-86,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:49,model=SM-G950F_device=dreamlte,32.10418832,35.20914957,696.505546,1,Ariel_University,1c:b9:c4:16:cc:d8,1,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10393638,35.20953863,705.839439,2,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6,-76,Ariel_University,ec:8c:a2:26:d3:c8,6,-89,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10369352,35.20892467,689.9720662,4,Ariel_University,ec:8c:a2:26:d3:68,11,-59, ,1c:b9:c4:95:fd:47,36,-78,Ariel_University,ec:8c:a2:26:b0:e8,6,-83,Ariel_University,f0:b0:52:3e:d6:f8,11,-90,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10444496,35.20960003,701.834803,4,Ariel_University,1c:b9:c4:16:cc:dc,36,-70,Ariel_University,1c:b9:c4:16:cc:d8,1,-75, ,18:d6:c7:ad:25:1a,13,-88,ahmad,90:f6:52:05:24:78,9,-92,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10446591,35.20869309,698.5484579,2, ,1c:b9:c4:96:1d:77,44,-65, ,00:27:22:f3:e0:83,11,-89,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10442013,35.20912299,702.7132342,1,Ariel_University,8c:0c:90:2d:79:88,1,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10401895,35.20841834,691.7459009,1,AUC_54_R,00:25:86:cc:00:f8,5,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10374774,35.20909944,704.0534474,2, ,8c:0c:90:ae:16:83,11,-54,DIRECT-32-HP DeskJet 3630 series,fc:3f:db:9c:43:33,6,-89,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10373965,35.20909686,703.6040978,1,__ery,14:ae:db:58:0d:6d,11,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017 11:50,model=SM-G950F_device=dreamlte,32.10345407,35.20967933,703.3921389,5,Ariel_University,1c:b9:c4:16:e5:ac,36,-77, ,1c:b9:c4:96:e5:a7,36,-78, ,1c:b9:c4:96:f1:57,52,-75,Ariel_University,1c:b9:c4:16:f1:5c,52,-75,Ariel_University,1c:b9:c4:16:f1:58,6,-88,,,,,,,,,,,,
