32.103372744677465,35.208963852840036,699.5785311263195
32.1034570464276,35.20932680370752,695.6066983817875
32.1036109233853,35.210120236061776,699.9413867674195
32.10352956957151,35.21002432669946,699.730765683887
32.10382299776282,35.20962658515047,699.2727264593733
32.10371863432892,35.209177559369664,700.2117191093503
32.10359925770431,35.20943567101204,702.4061652905589
32.10379134837367,35.209471589890626,700.5412945924986
32.103726713119556,35.20956269571841,700.1034854794966
32.10357772771787,35.21002139155591,698.8973195081123
32.10306565575743,35.20928710037151,703.5283193863133
32.10414647545562,35.20910019599575,707.6470619562958
32.103983128690274,35.208654072377584,697.5727832133421
32.103950507796135,35.2086802144238,699.3181469459757
32.10382593907372,35.20885287179361,705.8277712612224
32.104443426255166,35.20912512474877,694.6712148368863
32.10397713743771,35.209183865787686,696.8793840807842
32.10436304887411,35.20968340350421,690.6757739728566
32.10428175787869,35.21011338326369,698.9173274160607
32.10406237821902,35.20911457848317,692.8015522868832
32.10459142309363,35.209743318715695,699.4980837425743
32.10451973732495,35.209803775129444,688.7013303270004
32.10435592944774,35.20953250820008,709.9936349620313
32.10418832258647,35.209149568430206,696.5055459898417
32.103936383472025,35.209538626747005,705.8394389827994
32.10369351710646,35.2089246656498,689.972066215227
32.104444961625596,35.20960002810838,701.8348030178546
32.10446590874842,35.20869309060037,698.5484578840669
32.10442013318659,35.20912299443272,702.7132342082003
32.104018949289575,35.20841833580875,691.7459008513275
32.10374774440442,35.209099441105295,704.0534474150971
32.103739650019214,35.20909685609744,703.6040978290035
32.10345406845608,35.20967932703306,703.3921388935186
